_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499e6aa88c9300588bb5b7,2024-11-29T10:58:50.014Z,-0.1,0.2,0.1,1.3,0,-0.3,0
67499e6aa88c9300588bb5b8,2024-11-29T10:58:50.030Z,-0.1,0.1,0,-0.1,-2.4,0.1,0
67499e6aa88c9300588bb5b9,2024-11-29T10:58:50.047Z,0,0.1,0,-0.3,-3.7,0,0
67499e6aa88c9300588bb5ba,2024-11-29T10:58:50.064Z,0.2,0.1,0.1,1.7,-3.1,-2.2,0
67499e6aa88c9300588bb5bb,2024-11-29T10:58:50.080Z,0.2,0.1,0.2,3.4,-0.7,-3.8,0
67499e6aa88c9300588bb5bc,2024-11-29T10:58:50.097Z,0.2,0,0.1,5.2,1,-4.6,0
67499e6aa88c9300588bb5bd,2024-11-29T10:58:50.114Z,0,0,0.2,5.9,2.6,-3.6,0
67499e6aa88c9300588bb5be,2024-11-29T10:58:50.130Z,0,0,0.3,9.9,7.6,-2.7,0
67499e6aa88c9300588bb5bf,2024-11-29T10:58:50.147Z,0.4,0,0,10.6,10.1,-4.6,0
67499e6aa88c9300588bb5c0,2024-11-29T10:58:50.164Z,0,0.1,-0.4,5.5,7.3,-3.9,0
67499e6aa88c9300588bb5c1,2024-11-29T10:58:50.180Z,-0.2,0.1,-0.4,-0.2,-0.9,-2.4,0
67499e6aa88c9300588bb5c2,2024-11-29T10:58:50.197Z,-0.4,0.3,-0.1,-3.9,-4.7,0,0
67499e6aa88c9300588bb5c3,2024-11-29T10:58:50.214Z,-0.4,0.5,0.2,-1.9,0.7,2.5,0
67499e6aa88c9300588bb5c4,2024-11-29T10:58:50.230Z,0,0.1,0.1,1.4,8.4,3.4,0
67499e6aa88c9300588bb5c5,2024-11-29T10:58:50.247Z,0.1,-0.1,0.1,2.4,8.6,0,0
67499e6aa88c9300588bb5c6,2024-11-29T10:58:50.264Z,0,0,0,1.1,4.4,-1.4,0
67499e6aa88c9300588bb5c7,2024-11-29T10:58:50.280Z,0.1,0.1,0.1,-1.3,-0.7,-0.5,0
67499e6aa88c9300588bb5c8,2024-11-29T10:58:50.297Z,0.4,0,0.2,-2.2,-3,0.5,0
67499e6aa88c9300588bb5c9,2024-11-29T10:58:50.314Z,0.5,-0.1,0.3,-0.9,-0.9,-0.2,0
67499e6aa88c9300588bb5ca,2024-11-29T10:58:50.330Z,0.4,-0.2,0.3,1.4,1.9,-3.8,0
67499e6fa88c9300588bb5cc,2024-11-29T10:58:54.514Z,0.2,0,0.2,-0.7,-5,-2.6,0
67499e6fa88c9300588bb5cd,2024-11-29T10:58:54.530Z,0.2,0,0.3,0,-6.8,-4.1,0
67499e6fa88c9300588bb5ce,2024-11-29T10:58:54.547Z,0,0.1,0.3,1,-5.2,-3.8,0
67499e6fa88c9300588bb5cf,2024-11-29T10:58:54.563Z,0.1,0.1,0.1,2.5,-1.3,-4.2,0
67499e6fa88c9300588bb5d0,2024-11-29T10:58:54.580Z,0,0.1,0,3.2,0.1,-3.6,0
67499e6fa88c9300588bb5d1,2024-11-29T10:58:54.597Z,-0.2,0.2,-0.1,1.4,-1.2,-2.1,0
67499e6fa88c9300588bb5d2,2024-11-29T10:58:54.614Z,-0.3,0.2,-0.1,-0.1,-3.2,-0.7,0
67499e6fa88c9300588bb5d3,2024-11-29T10:58:54.630Z,-0.3,0.3,-0.2,-1.4,-2.8,1,0
67499e6fa88c9300588bb5d4,2024-11-29T10:58:54.647Z,-0.2,0.2,-0.1,-1.3,-0.1,2.2,0
67499e6fa88c9300588bb5d5,2024-11-29T10:58:54.663Z,-0.2,0.2,-0.1,-1,4,3.2,0
67499e6fa88c9300588bb5d6,2024-11-29T10:58:54.680Z,-0.1,0.2,0.1,-0.8,4.9,3.9,0
67499e6fa88c9300588bb5d7,2024-11-29T10:58:54.697Z,-0.1,0.2,0.1,-0.7,2.9,3.7,0
67499e6fa88c9300588bb5d8,2024-11-29T10:58:54.714Z,0.1,0,-0.3,-1.5,2.2,3.9,0
67499e6fa88c9300588bb5d9,2024-11-29T10:58:54.730Z,0.1,0.1,0.3,2.6,9.9,1.6,0
67499e6fa88c9300588bb5da,2024-11-29T10:58:54.747Z,-0.1,0.1,0.2,2.9,6.5,2.1,0
67499e6fa88c9300588bb5db,2024-11-29T10:58:54.763Z,0.1,0.1,-0.1,0.9,5.9,2.3,0
67499e6fa88c9300588bb5dc,2024-11-29T10:58:54.780Z,0.1,0.1,0.2,0.3,4,2,0
67499e6fa88c9300588bb5dd,2024-11-29T10:58:54.797Z,0.1,0,0.4,-0.7,-1.7,1.4,0
67499e6fa88c9300588bb5de,2024-11-29T10:58:54.813Z,0.2,0,0.4,-1.5,-4.8,0.7,0
67499e6fa88c9300588bb5df,2024-11-29T10:58:54.830Z,0.3,0,0.4,-1.5,-3.8,-0.3,0
67499e6fa88c9300588bb5e0,2024-11-29T10:58:54.847Z,0.3,0,0.6,0,-2.5,-1.3,0
67499e6fa88c9300588bb5e1,2024-11-29T10:58:54.863Z,0.1,0.1,0.4,2.6,-1.2,-1.8,0
67499e6fa88c9300588bb5e2,2024-11-29T10:58:54.880Z,0,0.1,0.1,3.7,-0.2,-1.9,0
67499e6fa88c9300588bb5e3,2024-11-29T10:58:54.897Z,0.1,0.1,-0.1,3.3,-1,-2.4,0
